Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,15,1,7,1,14,1,1,14,5,6,1,0,0,1,1,0,0.09433962264150941,0,0,5,9,0,0.0,0,0,5,6,2,0.6282051282051281,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,1,1,4,1,1,1,13,14,10,10,0,0,0,1,1,1,0.037735849056603765,0,0,6,9,4,0.6357615894039735,2,0,6,10,4,0.673076923076923,0,0.9186046511627907,0.7999999999999999,0.0,1
1,9,1,15,1,1,1,1,1,5,8,1,0,0,1,1,0,0.037735849056603765,0,0,6,6,6,0.7328918322295807,0,0,6,6,6,0.7807692307692307,0,0.15116279069767458,0.4888888888888888,1.0,2
1,1,1,2,1,1,1,1,1,8,5,1,0,1,1,1,0,0.1132075471698113,0,13,17,19,13,0.6439123790117166,0,10,17,28,11,0.6412587412587412,1,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,8,1,8,1,1,1,10,10,3,9,1,0,0,1,1,0,0.018867924528301883,0,0,6,7,6,0.7417218543046358,0,0,6,8,6,0.7358974358974358,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,1,15,1,1,1,3,2,5,7,1,0,0,0,1,0,0.22641509433962265,0,0,6,8,6,0.8741721854304636,0,0,6,6,5,0.7430769230769231,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,12,1,8,1,1,1,1,14,5,6,1,0,0,1,1,0,0.22641509433962265,0,0,5,11,1,0.9536423841059603,2,0,5,10,3,0.717948717948718,2,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,15,1,4,1,1,1,1,1,5,6,0,0,0,1,1,0,0.05660377358490565,0,0,6,11,6,0.597918637653737,0,0,6,12,5,0.6341880341880343,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,1
1,1,5,2,1,1,1,13,3,10,3,1,0,0,1,1,1,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,2
1,8,3,2,1,1,1,3,29,3,6,1,1,0,1,1,0,0.09433962264150941,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,1,2,14,1,1,1,3,1,4,6,1,0,0,1,1,0,0.05660377358490565,0,0,6,10,5,0.7417218543046358,0,0,6,10,6,0.6461538461538461,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
1,12,1,8,1,1,1,13,14,10,6,1,0,0,1,1,0,0.13207547169811323,0,0,5,13,4,0.7284768211920529,1,0,5,9,3,0.6461538461538461,0,0.2093023255813954,0.0,0.12417437252311753,1
1,1,1,14,1,1,1,22,27,6,9,0,0,0,0,1,0,0.07547169811320753,0,0,6,9,4,0.7019867549668874,0,0,6,6,5,0.5923076923076923,0,0.5930232558139535,1.0,0.3117569352708058,0
1,12,1,9,1,1,1,22,1,8,4,0,0,0,1,1,1,0.15094339622641512,0,0,5,7,4,0.7549668874172185,0,0,5,7,4,0.7942307692307692,0,0.5930232558139535,1.0,0.3117569352708058,2
1,12,1,9,1,1,1,22,27,10,10,0,0,0,0,1,0,0.2830188679245283,0,0,5,9,0,0.0,1,0,5,5,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,0
1,14,1,17,0,1,1,3,4,3,3,0,0,0,0,1,0,0.169811320754717,0,8,12,12,8,0.5960264900662252,0,3,8,8,3,0.6102564102564102,0,0.0,0.7555555555555555,0.5785997357992074,0
1,1,1,8,1,1,1,2,27,10,8,1,0,0,1,1,1,0.018867924528301883,0,0,6,7,6,0.7152317880794702,0,0,6,8,6,0.673076923076923,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,8,1,11,1,1,1,1,14,5,8,0,0,0,1,1,1,0.037735849056603765,0,0,6,8,5,0.6710816777041942,0,0,6,10,6,0.6923076923076923,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,3,5,1,1,1,13,28,6,8,1,0,0,1,1,1,0.037735849056603765,0,0,6,6,6,0.8035320088300221,0,0,6,6,6,0.6641025641025641,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,4,1,7,1,15,1,1,1,5,5,0,0,0,1,1,0,0.18867924528301888,0,4,6,6,6,0.6975717439293598,0,2,5,7,5,0.8153846153846153,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,17,1,4,1,1,1,13,1,10,10,0,0,1,1,1,0,0.07547169811320753,0,7,12,20,10,0.6251655629139073,0,5,12,15,9,0.6162393162393162,0,0.15116279069767458,0.4888888888888888,1.0,1
1,8,1,7,1,1,1,13,1,5,6,0,0,0,1,1,0,0.05660377358490565,0,0,5,10,4,0.609271523178808,0,0,5,11,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,1
1,15,1,5,1,14,1,13,28,5,1,1,0,0,1,1,0,0.07547169811320753,0,0,6,6,6,0.7682119205298014,0,0,6,8,6,0.6102564102564102,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,5,15,1,1,1,22,3,6,3,1,0,0,1,1,0,0.09433962264150941,0,0,6,10,5,0.7099337748344371,0,0,6,12,3,0.5743589743589743,0,0.2093023255813954,0.0,0.12417437252311753,1
1,1,1,2,1,1,1,1,28,6,8,1,0,1,0,1,0,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,2
1,8,4,9,1,1,1,23,14,6,6,1,0,0,1,1,1,0.018867924528301883,0,0,5,8,4,0.5721854304635762,0,0,5,10,2,0.673076923076923,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,12,2,10,1,1,1,13,1,6,6,0,0,0,1,1,0,0.20754716981132076,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
2,12,1,4,1,1,1,1,27,10,2,0,0,1,0,1,0,0.15094339622641512,0,3,10,23,6,0.6054872280037843,0,2,7,15,4,0.6461538461538461,1,0.9186046511627907,0.7999999999999999,0.0,0
1,14,1,4,1,1,1,22,1,6,5,0,0,0,1,1,0,0.15094339622641512,0,8,14,24,8,0.6622516556291391,2,6,13,23,10,0.6246153846153846,0,0.9186046511627907,0.7999999999999999,0.0,0
1,1,1,9,1,1,1,23,14,10,6,0,0,0,1,1,0,0.018867924528301883,0,0,5,11,2,0.7152317880794702,0,0,5,11,3,0.6641025641025641,0,0.15116279069767458,0.4888888888888888,1.0,1
1,1,1,11,1,1,1,4,14,5,6,0,0,0,1,1,0,0.169811320754717,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,8,3,9,1,1,1,22,27,7,6,1,0,0,1,1,1,0.018867924528301883,0,0,5,8,5,0.6754966887417219,0,0,5,7,5,0.6192307692307691,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,14,1,15,1,1,1,13,28,10,8,1,0,0,1,1,0,0.09433962264150941,0,0,6,17,3,0.6004415011037528,3,0,6,14,3,0.6641025641025641,0,0.9186046511627907,0.7999999999999999,0.0,1
1,12,1,4,1,1,1,1,3,5,6,0,0,0,1,1,0,0.15094339622641512,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,1,2,15,1,1,1,3,1,5,5,1,0,0,1,1,0,0.037735849056603765,0,0,6,9,5,0.6039735099337749,0,0,6,13,5,0.6676923076923077,0,0.15116279069767458,0.4888888888888888,1.0,1
1,8,2,15,1,1,1,3,14,3,4,1,0,0,1,1,0,0.037735849056603765,0,0,6,7,6,0.7644276253547777,0,0,6,7,6,0.7846153846153845,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,8,1,12,1,1,1,1,1,6,6,0,0,0,1,1,0,0.037735849056603765,0,0,7,9,7,0.6618732261116368,0,0,8,10,8,0.630673076923077,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
4,12,1,3,0,12,1,1,27,10,2,0,0,0,1,1,0,0.5283018867924527,0,2,8,10,4,0.609271523178808,0,2,8,13,4,0.5923076923076923,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,0.6603773584905661,0,0,5,7,5,0.5933774834437086,0,0,5,6,5,0.6892307692307692,1,0.0,0.7555555555555555,0.5785997357992074,2
1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,1,0,0.05660377358490565,0,0,5,9,3,0.6357615894039735,1,0,5,7,3,0.5923076923076923,0,0.2093023255813954,0.0,0.12417437252311753,0
1,1,1,12,1,1,1,23,27,6,11,1,0,0,1,1,0,0.037735849056603765,0,0,8,8,7,0.8416272469252601,0,0,8,8,7,0.8553846153846153,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,1,12,1,1,1,1,28,10,10,0,0,1,0,1,0,0.07547169811320753,0,0,7,12,4,0.6855629139072847,0,0,7,12,4,0.6235384615384615,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
2,12,1,3,0,1,1,22,27,10,10,0,0,0,0,1,0,0.33962264150943394,0,0,6,6,6,0.7417218543046358,0,0,6,6,6,0.7628205128205128,0,0.2093023255813954,0.0,0.12417437252311753,2
2,12,1,2,1,9,1,22,27,8,8,1,0,0,1,1,0,0.3584905660377358,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,2
4,12,1,12,1,12,1,22,28,6,6,0,0,1,0,1,0,0.5660377358490565,0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,0.9186046511627907,0.7999999999999999,0.0,0
1,9,1,17,0,1,1,28,30,3,3,0,0,0,1,1,0,0.09433962264150941,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,0.45283018867924524,0,0,5,8,4,0.5960264900662252,0,0,5,8,3,0.5923076923076923,1,0.0,0.7555555555555555,0.5785997357992074,0
1,4,1,7,1,3,1,19,24,12,12,0,0,0,1,1,0,0.169811320754717,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
2,12,1,3,0,1,1,19,24,12,12,0,0,0,0,0,0,0.6415094339622642,0,0,6,13,4,0.5960264900662252,0,0,6,12,0,0.0,1,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
2,12,2,17,0,1,1,22,27,10,10,0,0,0,1,0,0,0.490566037735849,0,0,5,11,3,0.565121412803532,0,1,5,10,4,0.673076923076923,0,0.2093023255813954,0.0,0.12417437252311753,1
2,12,2,3,0,1,1,19,24,1,1,1,0,0,1,0,0,0.45283018867924524,0,0,6,9,5,0.6251655629139073,0,1,6,10,3,0.5743589743589743,1,0.0,0.7555555555555555,0.5785997357992074,2
1,14,2,9,1,1,1,19,27,10,10,1,0,0,1,1,0,0.1132075471698113,0,5,10,19,8,0.6158940397350994,1,4,10,16,10,0.602097902097902,3,0.0,0.7555555555555555,0.5785997357992074,2
1,14,2,10,1,1,1,19,21,1,6,1,0,0,1,1,0,0.09433962264150941,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,0
1,8,2,5,1,1,1,22,27,10,10,1,1,0,1,1,1,0.15094339622641512,0,0,6,8,4,0.543046357615894,0,0,6,6,4,0.6057692307692307,0,0.5930232558139535,1.0,0.3117569352708058,0
1,14,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,0.15094339622641512,0,14,15,16,15,0.5721854304635762,0,13,14,14,14,0.6115384615384615,0,0.2093023255813954,0.0,0.12417437252311753,2
1,17,1,2,1,16,1,1,14,10,10,1,0,0,0,1,1,0.09433962264150941,0,5,12,15,11,0.6646598434677904,0,4,11,16,11,0.682051282051282,0,0.15116279069767458,0.4888888888888888,1.0,2
1,12,1,4,1,1,3,1,1,30,29,0,0,0,1,1,0,0.13207547169811323,1,0,7,7,7,0.7190160832544938,0,0,6,9,5,0.7215384615384615,0,0.15116279069767458,0.4888888888888888,1.0,1
1,12,1,6,1,2,1,23,28,10,11,0,0,0,1,1,0,0.5660377358490565,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
2,12,1,17,0,12,1,22,27,6,6,1,0,0,1,1,0,0.45283018867924524,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,12,1,4,1,1,1,22,27,10,10,1,0,0,1,1,0,0.490566037735849,0,0,6,9,6,0.7829286239882268,0,0,6,11,5,0.6569230769230768,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
1,12,1,4,1,1,1,1,27,10,9,0,0,0,1,1,0,0.22641509433962265,0,0,3,4,0,0.0,0,0,4,8,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,12,2,7,1,1,1,22,27,6,6,0,0,0,1,1,0,0.24528301886792453,0,0,2,2,0,0.0,0,0,2,2,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,12,2,9,1,13,1,13,28,10,10,0,0,0,0,1,0,0.169811320754717,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
1,12,2,17,0,1,1,13,28,10,10,0,0,0,0,1,0,0.18867924528301888,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
2,12,2,14,1,1,1,22,27,10,10,0,0,0,1,1,1,0.3584905660377358,0,0,5,5,5,0.6039735099337749,0,0,5,7,5,0.6246153846153846,0,0.2093023255813954,0.0,0.12417437252311753,2
1,12,1,4,1,12,1,1,14,5,11,0,0,0,1,1,0,0.22641509433962265,0,3,9,13,6,0.6181015452538631,0,2,7,10,6,0.5846153846153846,0,0.9186046511627907,0.7999999999999999,0.0,0
1,13,1,7,1,1,1,19,24,1,1,1,0,0,1,1,0,0.33962264150943394,0,6,10,12,7,0.597918637653737,0,2,8,8,5,0.7,0,0.2093023255813954,0.0,0.12417437252311753,0
1,1,1,15,1,1,1,23,28,7,4,0,0,0,1,1,1,0.018867924528301883,0,0,6,12,4,0.609271523178808,0,0,6,10,5,0.6784615384615383,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,1,1,17,0,1,1,23,27,10,10,0,0,0,1,1,1,0.13207547169811323,0,0,5,5,5,0.847682119205298,0,0,5,5,5,0.8615384615384615,0,0.15116279069767458,0.4888888888888888,1.0,2
1,1,3,15,1,1,1,23,28,10,8,1,0,0,1,1,1,0.018867924528301883,0,0,6,6,6,0.6622516556291391,0,0,6,7,6,0.682051282051282,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,8,4,7,1,1,1,23,27,6,8,1,0,0,1,1,0,0.018867924528301883,0,0,5,7,4,0.6357615894039735,0,0,5,10,3,0.7,3,0.0,0.7555555555555555,0.5785997357992074,1
2,14,1,6,1,1,1,22,27,10,8,0,0,0,1,1,0,0.07547169811320753,0,0,5,11,0,0.0,2,0,5,11,3,0.6282051282051281,1,0.2093023255813954,0.0,0.12417437252311753,1
1,13,1,7,1,1,1,23,27,6,9,1,0,0,1,1,0,0.07547169811320753,0,0,5,10,5,0.6887417218543046,0,0,5,10,5,0.6784615384615383,0,0.2093023255813954,0.0,0.12417437252311753,2
1,12,1,4,1,1,1,1,3,3,7,0,0,0,1,1,0,0.2830188679245283,0,8,18,27,13,0.7265846736045412,1,7,12,18,12,0.6506410256410257,0,0.9186046511627907,0.7999999999999999,0.0,2
1,1,4,7,1,1,1,22,27,10,6,1,0,0,1,1,1,0.09433962264150941,0,0,5,9,3,0.6534216335540839,0,0,6,14,3,0.673076923076923,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
1,4,1,4,1,3,1,1,28,10,8,1,0,0,0,1,0,0.2830188679245283,0,11,17,31,11,0.6742925948223962,4,10,12,24,10,0.6838461538461538,1,0.9186046511627907,0.7999999999999999,0.0,0
1,14,1,14,1,6,1,19,24,1,1,0,0,0,1,1,0,0.33962264150943394,0,1,5,5,1,0.7417218543046358,0,0,5,5,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,0
1,9,3,9,1,1,1,1,28,5,8,1,0,0,0,1,0,0.1132075471698113,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
1,12,1,3,0,1,1,22,27,7,7,0,0,0,1,1,0,0.4150943396226415,0,0,6,8,5,0.6039735099337749,0,1,6,12,3,0.5923076923076923,1,0.0,0.7555555555555555,0.5785997357992074,1
2,14,1,14,1,1,1,19,24,1,1,0,0,0,1,1,0,0.33962264150943394,0,0,5,5,0,0.0,0,0,5,5,1,0.5384615384615384,0,0.2093023255813954,0.0,0.12417437252311753,0
2,12,1,4,1,3,1,3,14,5,7,0,0,0,1,1,0,0.2830188679245283,0,0,6,8,6,1.0,0,6,12,14,12,0.9526627218934911,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,1,1,16,1,1,1,19,24,1,1,0,0,0,1,1,0,0.05660377358490565,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,0
1,12,1,12,1,1,1,22,27,10,10,0,0,0,1,1,0,0.32075471698113206,0,0,7,15,6,0.6004415011037528,0,0,7,16,4,0.6784615384615383,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,1
1,4,1,17,0,15,1,22,27,7,7,1,0,0,1,1,0,0.5094339622641508,0,3,7,9,7,0.7152317880794702,0,0,5,6,5,0.8723076923076922,0,0.15116279069767458,0.4888888888888888,1.0,0
2,12,1,11,1,12,1,22,14,10,11,0,0,0,1,1,0,0.679245283018868,0,7,11,12,2,0.7947019867549668,7,4,9,10,3,0.5384615384615384,4,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,12,1,7,1,12,1,22,27,10,5,0,0,1,0,1,0,0.20754716981132076,0,0,5,10,0,0.0,0,0,5,7,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,4,1,17,0,3,1,22,27,10,10,0,0,0,1,1,0,0.2641509433962264,0,9,9,9,9,0.7534952170713759,0,5,5,5,5,0.6892307692307692,0,0.5930232558139535,1.0,0.3117569352708058,0
1,1,1,2,1,1,1,1,28,6,10,0,0,1,0,1,0,0.018867924528301883,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,1
1,12,1,4,1,1,1,1,3,10,11,0,0,1,0,1,0,0.5094339622641508,0,2,7,14,4,0.6357615894039735,2,0,6,16,0,0.0,1,0.9186046511627907,0.7999999999999999,0.0,0
1,1,1,6,1,1,1,1,1,10,10,1,0,0,1,1,0,0.037735849056603765,0,0,5,9,5,0.6675496688741722,1,0,5,8,4,0.6461538461538461,0,0.5930232558139535,1.0,0.3117569352708058,2
1,6,1,2,1,1,12,1,1,3,10,0,0,0,1,1,0,0.07547169811320753,1,6,12,12,12,0.7991169977924946,0,4,11,15,11,0.7044871794871794,0,0.15116279069767458,0.4888888888888888,1.0,1
1,9,1,7,1,1,1,3,14,4,6,0,0,0,1,1,1,0.018867924528301883,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,0
1,15,1,4,1,14,1,13,14,6,6,1,0,0,1,1,0,0.05660377358490565,0,0,6,8,6,0.7682119205298014,0,0,6,10,6,0.8238461538461538,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,2
1,12,1,5,1,1,1,22,27,8,8,0,0,0,1,1,0,0.7169811320754718,0,0,6,6,6,0.7682119205298014,0,0,6,6,6,0.7269230769230769,0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
1,1,1,9,1,1,1,13,27,5,9,0,0,0,1,1,0,0.18867924528301888,0,0,5,12,3,0.5298013245033113,0,0,5,12,1,0.7,0,0.0,0.7555555555555555,0.5785997357992074,1
1,8,2,7,1,1,1,10,14,6,6,0,0,0,1,1,0,0.037735849056603765,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,1,1,9,1,1,1,13,27,10,10,0,0,0,1,1,0,0.018867924528301883,0,0,5,5,5,0.614569536423841,0,0,5,5,5,0.7107692307692307,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
2,12,1,15,1,1,1,22,27,8,5,0,0,0,1,1,0,0.490566037735849,0,0,6,10,4,0.6225165562913907,0,0,6,7,0,0.0,0,0.9186046511627907,0.7999999999999999,0.0,0
1,9,3,11,1,1,1,13,14,10,7,1,0,0,1,1,0,0.018867924528301883,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,1,1,2,1,1,1,3,3,3,3,1,0,0,1,1,0,0.018867924528301883,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.2093023255813954,0.0,0.12417437252311753,0
1,8,5,11,1,1,1,22,28,10,10,1,0,1,1,1,1,0.05660377358490565,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,0.15116279069767458,0.4888888888888888,1.0,0
2,12,1,17,0,1,1,22,14,10,10,0,0,1,0,1,0,0.22641509433962265,0,0,5,7,4,0.5960264900662252,0,0,5,8,4,0.6353846153846153,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,12,1,8,1,12,1,22,27,10,11,1,0,1,1,1,0,0.5094339622641508,0,0,6,9,5,0.6130558183538316,0,0,6,11,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,1,1,7,1,1,1,22,27,10,10,1,0,0,1,1,0,0.018867924528301883,0,0,5,7,4,0.5298013245033113,0,0,5,8,1,0.8615384615384615,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
1,15,1,4,1,14,1,22,27,10,2,0,0,0,1,1,1,0.05660377358490565,0,0,6,11,5,0.7328918322295807,0,0,6,13,6,0.6623076923076923,0,0.9186046511627907,0.7999999999999999,0.0,1
1,14,1,5,1,1,1,23,27,9,8,1,0,0,1,1,0,0.05660377358490565,0,3,6,6,4,0.6754966887417219,0,3,9,12,3,0.682051282051282,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
2,12,2,9,1,1,1,22,27,10,10,1,0,0,1,1,0,0.3584905660377358,0,0,4,4,0,0.0,0,0,5,9,0,0.0,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,15,1,8,1,14,1,5,1,3,6,1,0,0,1,1,0,0.037735849056603765,0,1,6,13,5,0.614569536423841,0,1,6,12,2,0.5923076923076923,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,1
2,12,1,6,1,12,1,22,27,12,12,0,0,0,0,1,0,0.22641509433962265,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
1,1,1,14,1,1,1,1,1,10,10,1,0,0,1,1,0,0.018867924528301883,0,0,6,6,4,0.5960264900662252,0,0,6,10,3,0.5564102564102564,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0
1,12,1,4,1,1,1,1,1,2,7,0,0,0,0,1,0,0.13207547169811323,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
1,1,1,15,1,1,1,3,14,3,6,0,0,0,1,1,0,0.05660377358490565,0,0,6,6,6,0.7593818984547461,0,0,6,7,6,0.8076923076923076,0,0.9186046511627907,0.7999999999999999,0.0,2
2,12,1,3,0,12,1,13,27,10,10,0,0,1,0,1,0,0.5283018867924527,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
1,14,2,12,1,1,1,23,27,5,5,1,0,0,1,1,1,0.20754716981132076,0,18,23,23,20,0.7152317880794702,3,18,23,23,20,0.7269230769230769,3,0.0,0.7555555555555555,0.5785997357992074,2
1,1,1,11,1,1,1,13,28,10,10,1,0,0,1,1,0,0.1132075471698113,0,0,6,8,6,0.6710816777041942,0,0,6,10,5,0.6569230769230768,0,0.0,0.7555555555555555,0.5785997357992074,1
1,1,1,12,1,1,1,1,14,5,8,1,0,0,1,1,0,0.018867924528301883,0,0,7,7,7,0.6592999053926206,0,0,8,11,7,0.611,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,1,2,9,1,1,1,13,14,10,5,1,0,0,1,1,0,0.1132075471698113,0,0,5,7,3,0.565121412803532,1,0,5,7,3,0.6102564102564102,0,0.2093023255813954,0.0,0.12417437252311753,0
1,14,1,2,1,1,1,3,3,3,3,1,0,0,1,1,0,0.09433962264150941,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.7555555555555555,0.5785997357992074,1
1,1,1,5,1,1,1,13,14,6,6,0,0,0,1,1,1,0.09433962264150941,0,1,6,6,6,0.6710816777041942,0,1,6,6,5,0.6676923076923077,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
1,12,1,17,0,9,1,22,28,6,6,0,0,0,1,1,0,0.3018867924528302,0,0,5,5,5,0.6993377483443708,0,0,5,6,5,0.7987179487179487,0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
1,17,1,4,1,16,1,1,28,10,7,0,0,0,1,1,0,0.07547169811320753,0,7,12,20,10,0.6728476821192053,0,5,12,14,11,0.6559440559440559,0,0.15116279069767458,0.4888888888888888,1.0,2
2,12,1,9,1,1,1,22,27,10,6,0,0,0,1,1,0,0.5283018867924527,0,0,5,6,5,0.7858719646799117,0,0,5,5,5,0.796923076923077,0,0.9186046511627907,0.7999999999999999,0.0,2
2,12,1,4,1,1,1,22,27,10,10,0,0,0,0,1,0,0.5094339622641508,0,4,10,10,4,0.609271523178808,0,1,7,8,1,0.6461538461538461,0,0.9186046511627907,0.7999999999999999,0.0,0
4,12,1,14,1,1,1,13,14,12,13,0,0,0,1,1,0,0.4716981132075471,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.5930232558139535,1.0,0.3117569352708058,0
1,9,1,9,1,1,1,13,1,10,8,1,0,0,1,1,0,0.05660377358490565,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
1,8,6,9,1,1,1,13,28,6,7,1,0,0,1,1,0,0.05660377358490565,0,0,5,7,3,0.6710816777041942,1,0,5,12,2,0.673076923076923,0,0.2093023255813954,0.0,0.12417437252311753,1
1,1,2,11,1,1,1,1,28,3,9,1,0,0,1,1,1,0.05660377358490565,0,0,6,7,6,0.7795648060548722,0,0,6,6,6,0.673076923076923,0,0.15116279069767458,0.4888888888888888,1.0,2
1,8,2,15,1,1,1,1,1,5,5,1,0,0,1,1,0,0.05660377358490565,0,0,6,11,3,0.7240618101545253,0,0,6,13,4,0.5519230769230768,0,0.2093023255813954,0.0,0.12417437252311753,1
1,1,2,9,1,1,1,1,1,10,7,0,0,0,1,1,0,0.037735849056603765,0,0,5,9,5,0.5721854304635762,0,0,5,13,2,0.7269230769230769,0,0.15116279069767458,0.4888888888888888,1.0,1
